1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,target,n
25,98,90,14,93,28,25,60,26,33,76,3,69,87,40,78,93,93,70,43,27.33392486,20
8,81,87,60,83,68,88,44,12,28,84,26,96,56,9,7,49,89,72,79,24.52347482,20
78,57,67,12,46,38,19,40,93,79,18,31,52,29,57,19,45,35,49,100,26.59181861,20
48,63,47,27,6,30,15,64,63,25,17,79,34,40,48,80,68,93,74,83,35.94322277,20
100,10,54,44,91,20,6,82,56,19,12,96,44,78,35,12,33,24,1,48,29.38845769,20
42,81,25,84,58,29,66,60,32,46,75,99,83,69,7,55,54,39,85,25,26.39195837,20
38,12,23,1,70,53,98,25,55,90,82,75,36,20,13,77,51,20,78,65,30.53263577,20
29,24,81,87,68,79,87,40,29,53,15,24,27,40,20,42,28,19,47,36,29.5977408,20
4,6,71,21,82,71,81,16,71,96,88,75,15,69,82,51,3,79,86,38,27.34476625,20
72,47,52,3,39,82,25,91,15,30,97,3,93,24,49,54,17,97,84,93,28.5497823,20
19,96,11,20,74,25,16,20,35,15,84,69,85,35,58,45,77,75,11,10,31.56109551,20
84,42,95,24,100,20,99,6,81,22,38,51,62,12,9,87,43,74,77,56,29.36380106,20
89,12,22,39,78,53,5,68,46,65,99,75,77,37,87,89,23,59,23,34,25.68040518,20
95,98,63,73,70,54,30,61,98,59,98,31,80,21,80,47,55,16,56,5,29.5505302,20
5,22,61,70,20,28,66,92,36,1,39,96,93,30,43,20,33,22,60,51,34.85108112,20
69,28,9,18,18,6,82,95,40,89,12,58,62,32,86,56,25,9,23,12,21.9815916,20
100,18,37,77,40,53,13,73,23,23,1,6,93,84,30,82,34,89,85,67,29.41533648,20
84,77,89,78,61,2,65,33,36,47,100,24,80,35,5,50,12,2,87,48,29.2030298,20
93,41,31,7,98,79,79,15,33,51,55,26,77,27,26,36,21,60,28,87,25.34328411,20
57,31,55,4,88,39,84,83,45,57,96,74,19,46,53,48,34,95,18,97,26.11245151,20
49,26,99,39,34,85,26,44,60,1,50,53,47,41,61,9,78,3,98,50,27.47391159,20
42,73,32,14,63,44,58,13,47,38,54,10,52,56,39,10,28,76,59,57,27.17635032,20
33,26,7,78,52,94,45,70,21,31,65,11,15,35,87,81,67,74,20,54,28.63367833,20
61,6,43,17,14,10,42,99,9,99,3,46,97,73,19,76,75,10,23,25,28.30447841,20
21,44,40,85,29,67,87,97,91,36,24,88,87,89,73,94,14,91,46,100,24.13498187,20
8,28,94,56,71,49,22,98,45,37,38,12,8,57,78,94,57,67,51,26,30.15454129,20
61,52,15,91,45,75,86,96,9,89,45,25,41,31,53,49,85,3,36,87,27.37816091,20
15,76,71,1,40,2,14,88,89,46,19,90,31,13,16,42,32,58,59,11,21.12638334,20
39,78,71,44,4,6,85,14,25,59,18,94,3,100,40,75,52,85,10,27,29.33855865,20
80,97,32,90,16,18,21,20,35,87,56,49,68,3,64,9,17,1,79,17,28.36797815,20
89,69,46,78,13,22,49,56,62,76,94,60,35,93,80,69,19,85,48,42,37.89903022,20
25,5,33,32,61,58,68,32,57,14,86,19,42,83,94,92,92,38,40,88,26.74127759,20
18,79,82,9,93,10,36,88,87,18,55,11,57,24,62,47,30,98,86,16,23.85727672,20
24,96,96,6,39,71,72,93,68,98,37,40,34,4,86,9,9,62,13,6,28.67020729,20
75,34,96,73,63,94,25,19,38,71,24,68,57,71,36,75,53,68,93,62,40.00545551,20
38,9,75,7,28,56,12,80,23,71,42,32,40,79,26,59,23,66,55,61,26.44629218,20
70,44,56,88,97,21,56,58,95,11,63,11,41,54,38,32,15,31,91,44,25.49114057,20
73,21,10,67,60,100,95,77,85,16,82,11,88,53,54,60,6,40,68,94,36.92764768,20
53,91,58,41,63,13,87,94,18,21,63,31,64,51,24,28,11,13,8,20,30.23487077,20
96,32,37,22,10,77,18,19,74,96,62,92,87,71,37,37,17,87,78,100,25.58338143,20
92,21,65,68,38,98,89,65,50,84,42,19,53,96,46,55,1,82,78,60,33.01498067,20
7,47,20,48,4,91,70,43,38,2,59,97,5,95,28,31,73,49,24,81,28.35393697,20
57,28,66,94,2,70,14,97,64,13,17,42,31,81,71,89,73,50,28,99,28.70510753,20
86,80,7,53,44,74,71,37,64,29,49,79,3,19,4,55,81,42,53,26,31.17840815,20
90,17,1,28,21,76,37,20,83,54,12,54,1,21,77,83,7,80,62,81,38.23846895,20
22,30,15,57,71,34,65,18,37,97,63,81,93,68,60,85,2,73,57,17,27.14249422,20
95,39,96,2,62,98,53,77,19,17,19,97,84,27,9,84,14,84,99,3,32.16392932,20
70,24,45,100,2,100,59,49,96,49,39,75,31,32,98,67,80,41,75,78,33.78668932,20
39,15,78,92,31,77,27,8,73,30,58,38,7,74,79,34,45,52,56,98,31.03894756,20
66,9,6,3,10,37,77,30,57,30,97,81,38,82,85,10,50,10,12,16,28.61723056,20
91,69,77,33,13,17,70,92,14,23,10,48,7,3,98,53,37,92,16,80,29.10802893,20
21,68,21,66,13,30,33,20,100,16,48,83,73,95,76,4,54,29,13,83,28.94946501,20
22,17,70,32,8,38,31,45,60,41,90,32,39,80,2,23,29,35,22,25,30.72617184,20
63,35,96,76,75,94,11,56,30,83,36,83,59,89,6,56,83,29,48,38,28.82585747,20
2,23,36,92,77,13,54,58,65,87,34,49,22,19,27,70,54,97,17,10,27.10758164,20
63,8,29,56,50,93,13,65,13,26,77,44,53,1,5,35,60,39,29,78,27.17703768,20
49,30,5,13,53,42,38,90,71,5,75,3,84,96,50,88,50,65,73,65,31.26246511,20
94,93,78,97,86,49,4,69,93,81,76,14,14,91,7,43,21,28,99,22,32.39965991,20
90,53,17,75,26,57,68,52,78,23,64,71,51,70,5,36,87,83,70,43,36.95690481,20
2,52,48,36,1,4,59,49,22,29,69,38,6,38,36,22,99,42,54,6,29.38401298,20
34,11,96,26,43,85,4,79,20,62,82,68,50,52,31,31,73,75,74,90,28.76402492,20
88,71,16,18,12,94,55,27,33,1,59,4,73,72,61,45,58,98,33,83,32.13476479,20
83,17,48,53,17,83,4,43,41,20,97,6,8,52,37,29,41,33,34,66,28.25337751,20
63,92,50,89,79,11,60,40,40,39,92,13,12,28,24,20,54,44,100,70,26.68683653,20
13,35,16,67,31,22,91,21,14,15,85,46,100,56,2,10,3,9,72,33,30.02859905,20
5,88,68,31,93,80,27,59,34,31,12,9,11,40,55,67,87,4,36,14,28.29899369,20
32,68,9,34,19,66,63,26,87,5,84,69,30,29,3,49,15,69,70,5,27.4199451,20
70,53,40,94,60,11,79,45,33,8,79,92,73,93,70,8,37,60,13,40,40.4232118,20
9,46,88,57,77,57,75,25,39,71,11,42,80,86,83,75,79,61,6,22,31.57871201,20
47,63,14,54,20,30,91,100,93,2,19,45,61,3,71,70,57,63,97,83,35.85111871,20
9,39,42,58,91,22,40,27,2,82,40,83,57,80,34,55,56,87,64,16,27.9548594,20
1,43,56,10,17,11,80,83,84,32,40,48,73,87,59,74,15,4,90,3,31.16301025,20
76,93,22,90,78,88,65,90,26,74,35,9,81,44,40,71,9,77,93,14,27.14043935,20
18,100,22,18,87,9,11,20,95,71,11,99,44,85,26,1,93,83,16,44,26.48364853,20
94,78,65,83,52,24,25,72,49,82,79,2,54,42,1,52,37,96,92,59,38.07421837,20
30,69,1,64,65,92,17,13,46,96,73,77,61,79,37,10,36,5,56,12,35.28399758,20
60,67,95,50,7,73,58,29,76,62,71,67,16,75,72,61,6,45,26,55,29.18135856,20
70,11,69,60,21,23,68,14,96,27,23,1,61,61,92,68,54,95,56,90,33.2790297,20
33,91,87,64,48,26,59,87,59,98,27,79,18,64,72,74,19,52,64,8,25.82125044,20
88,83,80,2,86,39,34,83,18,3,1,21,40,50,71,15,45,91,18,53,30.94574701,20
77,19,52,4,18,87,62,72,25,100,20,91,2,59,3,3,65,47,80,79,24.06226642,20
69,38,95,63,100,12,31,47,8,1,68,2,21,44,55,53,70,3,16,39,31.19004798,20
54,27,68,39,97,89,12,47,62,78,62,5,4,48,10,6,68,47,99,6,25.31306868,20
34,8,71,100,86,81,55,100,86,52,4,41,52,19,25,46,91,47,48,23,31.38271986,20
73,28,91,31,45,7,8,63,61,87,82,38,93,89,91,37,71,76,37,70,27.43240856,20
83,63,46,78,20,65,98,44,96,1,33,60,51,51,70,97,23,98,94,53,34.17134525,20
96,39,2,96,83,74,21,59,54,99,54,8,74,97,4,28,22,60,42,24,34.21018273,20
75,41,67,77,81,77,69,96,23,47,91,93,21,45,37,94,60,69,56,19,37.21451128,20
100,18,30,44,73,10,2,64,94,22,56,1,14,46,70,9,7,93,64,68,30.29244429,20
31,13,66,2,66,64,92,98,82,56,15,20,81,4,10,16,81,86,3,59,25.00734413,20
68,2,6,85,61,63,15,66,76,19,90,34,34,27,90,40,15,56,15,82,24.34881469,20
81,11,88,29,41,1,33,41,49,51,48,24,18,95,78,67,17,70,81,10,32.18556202,20
27,26,52,19,91,2,91,94,8,10,46,41,56,77,11,5,8,14,51,14,22.92514436,20
42,100,52,97,97,58,29,49,28,59,90,97,18,47,36,54,17,22,54,92,35.38416154,20
19,4,35,62,17,84,53,60,54,53,26,39,24,89,74,39,71,35,48,46,28.57926448,20
70,18,37,82,12,100,22,59,18,35,85,9,40,92,22,39,49,65,47,58,22.54334228,20
37,81,45,3,83,96,14,49,9,15,71,25,60,64,58,13,37,47,34,38,28.06122478,20
50,57,71,18,32,5,93,53,34,50,73,1,26,81,32,37,85,38,7,34,29.33089038,20
95,31,21,4,57,23,21,21,67,20,47,7,8,97,8,29,38,4,41,65,30.05087091,20
36,54,70,5,78,59,70,26,40,100,73,25,72,47,39,13,77,78,57,32,24.76824536,20
58,40,69,96,1,81,30,4,10,37,36,12,46,83,12,85,17,12,82,76,31.62741139,20
4,8,49,20,81,1,93,93,84,47,51,23,40,46,72,16,46,85,36,24,31.43926516,20
16,78,75,48,85,28,20,21,15,57,38,80,40,15,67,47,1,74,49,47,30.27704092,20
42,74,68,64,61,35,82,75,32,53,43,88,9,47,25,92,99,73,81,51,30.63559394,20
78,6,94,9,90,88,53,46,82,24,14,41,97,68,76,58,85,29,91,48,32.12078165,20
15,5,35,42,95,84,46,40,23,7,20,13,21,28,45,98,94,59,14,30,36.57255692,20
99,30,23,99,97,14,51,45,13,49,37,46,10,21,95,72,18,40,53,75,24.92885475,20
37,100,73,59,29,46,6,8,3,23,71,87,56,73,11,25,7,94,35,22,33.85380872,20
99,32,25,60,61,30,6,64,28,7,8,15,85,66,3,37,17,27,61,69,29.5990144,20
22,75,3,97,45,60,4,38,18,77,5,65,76,40,87,21,24,36,85,80,30.8682865,20
30,57,44,34,75,9,27,46,14,9,45,50,14,38,94,63,22,26,56,54,30.1998294,20
46,49,88,24,45,33,54,70,8,45,24,29,29,84,55,51,7,68,34,20,26.94566328,20
10,38,2,73,45,34,52,65,22,20,46,39,87,88,39,34,73,11,24,35,25.17944326,20
99,71,65,9,13,96,98,27,9,32,72,96,10,71,23,6,2,8,57,9,21.41653991,20
99,11,87,67,89,1,34,50,93,73,38,44,70,4,100,93,40,49,80,11,33.25081008,20
15,5,13,2,41,10,85,56,65,75,43,59,74,76,49,5,17,17,16,58,27.36469612,20
30,2,48,29,66,58,28,7,8,72,77,87,42,87,90,51,6,94,89,85,28.18740209,20
1,91,5,23,38,59,72,32,10,19,42,69,91,19,36,78,71,9,69,5,27.88621894,20
6,32,79,38,45,93,5,24,97,32,87,14,90,22,19,73,41,82,94,8,31.43473665,20
61,28,17,62,84,55,35,65,11,11,29,79,65,15,59,66,54,33,48,66,25.94178837,20
80,48,5,66,1,86,49,24,86,79,13,37,92,26,18,30,65,34,90,84,27.69017357,20
85,13,43,74,43,43,74,32,8,13,64,85,91,98,22,38,14,67,31,83,23.25619038,20
52,94,55,4,88,98,90,76,11,33,65,65,27,13,99,16,43,24,99,24,22.91836805,20
17,62,92,86,5,22,79,76,27,74,90,34,81,67,66,34,29,66,62,67,36.15460879,20
47,97,19,5,51,67,82,96,38,84,80,38,93,50,47,82,88,77,62,34,33.1299132,20
18,28,86,72,4,78,42,31,49,42,69,50,98,4,53,97,19,65,99,20,28.92157426,20
13,39,34,37,39,85,92,82,88,38,81,57,48,84,20,32,53,61,28,46,27.44615503,20
17,61,44,38,41,75,64,83,57,60,65,41,96,43,98,34,78,1,31,81,30.05262409,20
72,83,10,75,90,28,19,65,31,21,36,31,55,96,7,72,54,80,37,8,29.43318003,20
51,86,64,55,82,69,26,27,45,45,8,41,13,28,3,55,26,63,23,16,28.13400461,20
16,24,54,23,81,75,20,13,71,7,25,100,41,55,95,51,33,73,100,58,32.03243002,20
96,71,42,22,8,16,88,99,3,21,86,58,76,49,23,98,95,65,17,37,28.0466249,20
73,61,58,12,45,4,89,67,53,93,11,53,43,79,28,91,31,40,43,70,32.34098645,20
72,75,87,31,62,33,53,6,86,59,47,59,93,21,79,45,40,13,67,86,29.46249779,20
92,56,7,28,69,49,69,22,55,83,95,72,27,97,57,63,82,3,92,25,35.33387649,20
81,5,67,13,89,78,32,68,6,97,74,52,51,52,60,60,40,2,14,11,23.10419458,20
96,88,94,3,99,2,51,62,2,73,24,71,66,11,13,27,56,9,12,48,30.43302481,20
3,15,58,18,35,74,62,73,35,89,93,41,10,40,40,13,24,67,77,100,23.12086314,20
57,12,5,55,49,56,96,18,61,32,38,52,3,99,6,56,63,46,27,72,33.21495472,20
83,40,57,84,30,86,67,46,80,71,25,41,81,67,2,12,22,88,13,22,30.12874216,20
94,10,57,34,2,35,26,6,84,26,34,72,16,65,59,62,98,94,89,71,28.25084632,20
93,14,23,54,19,5,68,31,77,91,95,5,56,64,33,75,67,5,40,87,29.20378626,20
67,77,25,58,69,8,20,41,87,86,19,60,3,72,12,41,71,66,91,48,32.27462276,20
70,6,4,81,17,57,46,59,62,42,6,65,83,65,42,22,54,30,70,87,29.73158328,20
68,31,40,36,27,30,35,29,93,58,55,7,41,28,74,62,76,95,16,29,32.72834024,20
61,36,56,53,64,25,5,75,22,62,76,6,11,96,83,83,92,23,14,5,36.81168767,20
82,47,60,81,90,78,88,38,57,72,85,97,47,69,41,90,79,55,90,88,35.62657499,20
51,61,30,1,9,1,64,14,73,63,59,43,79,81,89,38,47,53,27,95,32.07310349,20
96,46,80,43,46,55,34,64,97,75,62,52,19,16,50,38,81,7,89,92,29.95569384,20
41,4,47,82,21,46,28,94,34,96,49,2,16,29,11,74,81,44,66,48,32.38120367,20
85,96,95,96,14,39,79,55,5,96,9,81,29,65,1,68,54,78,33,9,30.01428467,20
25,4,46,46,73,99,23,47,18,42,42,39,38,82,7,70,15,53,66,77,22.08979131,20
38,100,63,69,1,42,21,4,15,51,45,67,69,5,78,37,20,87,42,49,28.79815882,20
100,30,21,3,13,21,65,77,2,56,3,70,58,41,5,84,87,98,64,7,31.12471693,20
59,34,48,75,89,69,78,78,84,45,46,31,52,85,14,82,100,89,78,43,22.79931004,20
81,80,7,18,71,47,42,77,54,90,10,87,77,52,88,22,19,72,52,79,24.86169513,20
29,76,25,99,87,86,55,17,9,91,64,73,73,6,36,16,4,23,64,1,26.91622615,20
74,50,47,90,32,71,13,43,82,14,90,12,61,41,62,48,69,31,69,43,25.81323407,20
67,49,41,11,31,48,51,50,47,25,97,29,6,57,21,70,100,27,67,29,33.27840394,20
93,45,43,60,77,27,79,89,15,35,48,58,28,28,59,45,37,34,16,50,24.78984942,20
61,64,28,98,47,46,86,93,77,13,15,59,71,46,76,16,33,3,67,75,24.0482836,20
96,90,31,91,29,40,60,83,99,64,47,99,9,34,23,28,18,91,38,1,27.72998016,20
71,25,13,72,84,73,14,39,71,61,97,16,27,7,62,66,25,36,37,5,27.3243143,20
22,12,9,80,99,95,76,17,73,25,77,57,26,11,39,69,19,5,44,91,31.17315383,20
73,43,50,57,3,59,99,13,88,66,7,66,69,81,95,25,30,21,58,85,31.51512526,20
37,26,56,28,84,25,67,90,23,99,17,47,16,3,73,91,39,48,49,10,29.89792221,20
4,36,100,57,28,40,87,58,4,75,35,2,86,25,81,87,39,95,15,58,29.76568369,20
5,75,58,20,13,29,61,9,85,14,8,70,93,47,79,42,73,69,40,100,27.69032361,20
35,100,18,50,76,24,82,56,42,46,13,58,62,9,37,80,53,64,56,76,33.72268634,20
43,93,42,4,40,50,15,56,96,52,42,72,46,43,4,6,41,76,21,81,33.51398559,20
65,83,19,74,82,64,16,35,21,88,17,94,72,18,54,76,64,4,33,31,32.40030194,20
91,32,4,16,4,2,84,82,49,32,3,2,51,41,84,25,5,68,68,35,27.27872494,20
58,32,43,19,2,93,22,26,11,86,98,59,31,30,63,99,13,95,3,27,27.12023907,20
27,57,68,56,26,81,4,77,47,27,69,56,22,14,62,42,60,72,69,14,27.70528438,20
42,41,10,87,96,69,30,52,11,83,60,77,72,85,40,78,26,17,96,49,33.727675,20
30,94,61,47,84,16,76,67,72,1,35,42,13,61,62,56,15,14,6,26,30.08779676,20
71,72,5,70,74,93,61,6,27,73,81,67,94,24,61,4,13,10,61,87,31.06263015,20
10,15,44,91,49,84,80,86,89,97,91,63,28,9,38,75,56,76,61,92,34.14609664,20
72,86,74,20,35,17,94,82,2,1,4,19,17,36,25,57,11,28,62,15,30.77216536,20
95,65,96,17,68,24,35,52,34,99,74,46,75,99,75,12,36,86,39,34,23.38540078,20
29,39,22,27,64,45,96,47,62,42,21,66,56,34,66,58,8,28,62,5,33.21177742,20
100,91,14,51,89,35,13,90,85,13,15,100,80,8,96,70,55,4,61,69,25.59860207,20
9,76,27,73,20,40,100,2,65,22,53,56,53,23,57,86,13,4,64,62,30.74123123,20
52,81,58,35,5,3,80,48,57,62,41,83,11,34,89,41,3,52,97,92,30.3583663,20
7,77,53,3,31,13,78,61,14,53,2,85,86,48,57,83,44,42,48,96,28.02913458,20
61,43,66,67,38,1,43,40,38,51,31,93,75,32,83,81,49,36,77,29,29.07606711,20
59,24,2,32,12,16,34,64,15,66,73,33,38,77,28,5,34,58,48,37,24.06078688,20
14,74,84,90,3,44,33,97,7,95,53,48,57,11,12,46,59,11,91,47,27.58924116,20
45,92,64,67,90,50,18,39,15,52,15,61,46,33,2,93,5,94,77,6,33.06879084,20
45,56,36,27,16,36,46,87,32,20,63,23,72,49,38,31,84,96,5,86,36.37481987,20
23,60,93,55,58,2,66,69,98,2,48,2,22,41,11,67,76,66,18,80,36.12494033,20
55,11,64,16,17,76,20,13,30,79,53,72,13,17,23,100,58,36,25,74,35.43143947,20
55,67,3,85,84,37,24,66,20,96,61,89,66,31,81,75,30,55,14,11,29.77454547,20
87,18,9,22,4,79,52,11,96,83,70,31,58,89,89,57,74,56,40,34,33.99045003,20
98,84,50,11,16,2,50,69,63,62,84,14,12,58,63,34,85,92,1,5,34.28630183,20
52,100,30,30,10,89,83,11,4,88,39,76,89,87,15,14,35,50,56,63,26.8355695,20
16,85,9,44,63,85,86,27,78,100,35,20,68,54,46,65,10,38,59,9,27.66317473,20
40,11,14,89,30,15,10,33,11,83,8,32,83,41,92,5,10,46,60,47,30.93025959,20
11,35,68,74,87,98,98,4,7,15,70,54,67,3,5,61,60,63,45,74,29.42145845,20
83,67,25,46,80,52,86,18,99,61,32,13,46,10,8,5,37,78,72,68,28.85961931,20
73,8,99,100,74,46,91,80,67,13,12,82,21,100,65,76,1,53,39,32,26.93756215,20
6,46,98,25,99,92,29,27,7,75,83,53,22,63,77,83,59,28,34,34,29.98200563,20
72,54,26,16,20,26,36,65,1,30,94,43,38,42,67,71,47,23,51,100,28.21452,20
90,58,64,42,45,26,29,100,35,6,4,45,26,72,54,85,96,53,4,78,33.91165173,20
38,6,97,37,5,36,100,100,75,2,22,57,2,31,69,92,17,68,94,82,29.73441554,20
57,80,9,7,30,67,47,17,45,92,54,32,45,1,18,9,49,10,64,68,31.86583054,20
17,40,5,72,98,2,29,53,12,11,45,2,86,51,70,47,6,81,69,63,33.63728136,20
17,2,29,61,31,70,26,2,96,95,52,74,51,87,73,13,30,93,5,43,28.39670672,20
58,98,31,69,18,59,61,78,5,71,37,91,60,34,27,45,33,24,98,70,26.46614249,20
71,69,13,18,29,11,53,52,41,15,83,14,37,31,84,85,100,16,87,28,33.62296581,20
37,40,62,33,95,33,39,20,27,85,94,57,11,91,28,55,87,76,62,10,32.77714394,20
32,22,24,50,57,38,13,65,92,59,52,33,84,30,46,7,81,63,48,6,27.13029425,20
54,10,67,10,11,33,6,31,58,15,5,90,75,88,42,17,24,35,28,40,25.09353549,20
78,72,21,76,96,31,15,19,77,92,86,31,7,11,88,43,85,86,80,26,27.29271184,20
61,38,96,83,28,71,32,13,55,52,1,82,15,80,31,56,80,78,47,29,25.08290679,20
2,90,19,81,11,44,4,82,85,22,39,78,37,91,59,68,17,47,84,22,26.39378366,20
23,20,45,41,33,74,37,48,37,41,45,4,42,55,100,12,92,67,79,79,32.57012687,20
19,20,32,90,17,4,95,99,79,55,67,80,19,38,92,23,73,61,58,11,36.49981707,20
97,8,64,40,36,15,9,1,9,73,62,41,13,65,57,88,1,25,19,69,30.62408433,20
87,3,81,52,21,13,10,44,81,48,56,61,23,7,85,39,83,87,50,60,31.59991434,20
27,69,83,45,78,98,92,61,14,50,72,21,58,50,21,15,44,98,64,6,30.72517837,20
38,83,78,1,14,33,45,91,83,7,16,65,61,27,95,50,28,60,53,15,29.68197162,20
56,77,4,75,2,74,46,66,63,2,14,18,70,88,78,5,13,84,96,74,25.59127277,20
95,37,98,91,2,23,87,62,43,73,4,56,78,49,28,4,7,29,75,73,31.50819114,20
39,90,55,84,47,90,37,58,56,52,73,67,61,34,97,80,56,17,61,95,30.58958151,20
96,4,88,90,43,47,92,25,62,44,6,67,47,26,4,39,16,47,61,50,23.05320724,20
32,99,89,1,78,47,25,67,55,37,98,1,43,100,39,75,54,91,47,4,31.11561969,20
54,85,14,89,53,68,8,83,8,75,91,4,39,1,94,99,51,52,67,10,30.82833544,20
83,13,14,20,4,49,75,31,80,17,17,81,37,8,10,64,83,25,73,72,31.3079998,20
9,90,1,61,54,39,50,28,39,35,84,98,89,2,94,38,22,81,52,82,28.71282417,20
83,61,89,66,94,40,59,39,70,79,82,41,16,82,85,26,30,99,59,44,30.72206036,20
63,1,83,59,28,55,97,6,33,76,76,46,2,2,99,77,84,62,87,88,21.78377216,20
53,23,22,27,61,91,93,1,52,56,28,81,79,3,99,36,90,20,80,2,32.51056893,20
18,10,95,26,61,60,28,89,63,66,88,100,21,81,56,19,58,4,65,91,30.48081675,20
53,52,78,5,65,75,58,22,7,28,83,30,46,15,94,52,57,23,67,40,30.87047528,20
34,68,89,85,78,85,49,47,57,88,66,49,59,72,79,63,24,33,84,78,35.75361286,20
93,37,94,93,50,34,21,65,54,51,32,14,89,47,36,98,21,55,69,82,36.70354357,20
58,98,88,67,95,18,66,25,100,86,19,36,22,34,58,36,75,90,46,89,26.19724055,20
59,68,31,14,41,25,28,42,100,94,95,96,43,16,28,75,71,35,69,74,29.96917902,20
24,34,63,27,73,7,60,39,37,41,85,11,41,31,66,48,22,33,2,70,27.41429921,20
79,32,69,12,3,59,94,21,45,95,41,36,33,39,63,41,67,46,43,26,32.07117807,20
28,38,35,66,98,71,98,77,27,72,39,17,66,66,36,32,60,94,43,33,27.46138164,20
55,91,65,18,89,81,99,2,47,41,8,69,84,75,39,48,30,93,26,40,25.82801937,20
12,25,6,100,27,63,93,30,84,77,77,36,10,43,47,49,32,21,5,79,25.83129375,20
68,25,12,60,47,100,1,56,86,8,30,75,14,30,54,37,18,83,50,50,30.3835964,20
81,77,44,28,67,86,97,86,73,95,28,14,87,24,29,49,29,17,61,62,31.30444169,20
1,58,20,55,1,64,96,57,17,94,34,64,32,58,23,94,8,86,16,69,28.74132726,20
100,45,31,22,94,78,79,60,29,49,17,83,18,63,42,14,97,83,93,74,34.5709635,20
47,78,8,31,18,39,90,20,73,79,11,78,58,90,3,37,94,73,74,34,30.92250305,20
67,88,4,10,66,46,48,87,87,54,44,48,1,35,27,15,76,41,7,1,29.76059145,20
41,86,41,66,60,35,83,82,82,46,99,59,99,19,76,78,39,16,13,28,24.18093651,20
32,40,58,9,86,18,52,22,74,34,98,91,100,7,60,61,35,47,44,46,28.16892203,20
22,32,90,96,83,55,1,2,84,13,56,32,63,43,51,64,51,9,100,94,35.29822688,20
28,39,67,27,27,51,35,87,45,20,9,77,68,32,51,46,63,56,3,36,29.70211058,20
12,10,98,62,43,60,31,66,15,51,86,78,91,22,52,42,27,2,5,7,30.59520743,20
99,70,67,46,33,84,29,75,20,89,13,48,93,65,85,50,82,19,52,35,33.44448068,20
87,66,17,95,80,42,92,35,10,40,18,89,98,54,74,23,71,73,33,59,27.98529732,20
68,19,40,27,40,61,52,25,83,52,83,53,80,82,81,41,34,62,50,87,33.18841787,20
25,34,86,82,54,44,9,89,45,28,46,83,46,17,43,35,22,88,95,49,27.50898336,20
95,59,22,49,75,26,31,10,73,99,17,23,45,34,2,29,87,87,49,45,24.43702027,20
50,28,11,61,72,30,73,47,12,97,81,75,81,61,35,17,14,79,30,70,30.64802027,20
54,63,97,87,81,62,83,1,4,93,10,35,25,29,82,91,45,37,74,59,24.75973183,20
70,100,11,62,24,99,12,55,62,71,90,49,48,26,71,71,15,38,82,87,19.8396286,20
10,66,88,90,79,26,21,27,29,64,89,27,84,49,50,46,87,43,61,31,29.61308291,20
25,20,15,60,52,82,82,67,51,49,40,28,9,83,46,57,61,2,66,32,35.05947384,20
79,16,71,53,76,79,44,13,15,51,31,5,79,5,89,96,51,43,34,2,27.51855648,20
75,27,39,32,54,93,77,71,69,98,16,53,43,26,53,15,49,20,93,17,28.92739085,20
54,11,100,80,73,89,51,22,68,13,42,23,19,4,96,49,93,98,28,69,32.74819737,20
68,86,23,15,29,85,20,10,51,89,17,94,93,81,27,78,53,57,81,49,34.52486356,20
51,77,89,99,34,92,43,8,26,27,77,73,28,93,35,74,33,74,16,69,26.55908404,20
28,11,13,15,38,11,81,81,33,82,74,55,56,91,23,6,37,98,4,23,29.91660703,20
19,95,18,77,99,82,55,92,43,92,36,37,47,80,94,34,58,93,60,55,29.89373987,20
16,80,80,10,65,42,95,1,66,2,82,35,34,11,89,5,18,52,3,96,23.85346769,20
64,88,52,45,44,58,86,79,63,38,64,25,27,2,98,78,67,99,29,79,24.32510196,20
51,64,16,45,47,62,60,10,84,76,73,61,35,48,56,16,64,53,23,51,35.85919186,20
73,58,62,37,40,86,34,83,36,38,6,11,85,66,32,90,81,54,85,72,27.84569616,20
39,14,7,34,95,73,55,8,54,57,77,92,31,49,66,25,7,21,39,29,32.3380217,20
40,2,46,75,12,1,18,4,65,5,25,58,63,66,59,79,79,88,17,2,28.6098656,20
50,37,73,50,40,69,79,59,22,89,44,72,91,96,58,96,31,28,59,55,29.16749355,20
80,1,19,33,30,79,65,65,98,4,84,35,26,66,88,38,6,72,39,66,25.52344131,20
96,8,39,6,10,27,86,33,66,95,15,41,64,24,81,64,71,55,2,91,24.37733008,20
89,87,32,17,85,32,48,65,81,80,10,57,38,50,61,86,34,14,70,77,23.9346963,20
93,71,89,82,82,25,56,14,14,54,67,65,43,23,96,37,87,2,59,21,22.80608537,20
93,3,4,6,27,87,15,32,95,61,24,77,71,73,29,87,82,75,19,48,28.3928502,20
64,31,50,97,25,8,29,69,60,33,4,38,49,48,59,52,74,54,81,30,30.35918771,20
92,60,89,61,77,23,44,19,75,71,96,34,99,64,41,79,71,93,7,22,32.69314293,20
63,34,98,14,97,3,57,40,73,2,78,76,94,4,30,3,51,58,91,59,34.47337721,20
52,21,100,30,3,28,77,23,90,47,86,31,51,64,10,16,92,86,68,92,32.66419655,20
76,78,20,23,6,57,28,13,20,25,91,72,7,66,92,19,19,75,50,10,27.85041197,20
94,68,37,32,47,8,41,81,69,35,52,74,54,69,84,70,82,84,18,29,32.22463021,20
